tr_build_id,tr_job_id,tr_build_number,tr_original_commit,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration
95256747,95256750,100,c52f861442a0070efaa7ae380096cbf46beb8b66,java,ok,1,java-ant,"",false,,,,,,,,,"",,9.7
95256747,95256751,100,c52f861442a0070efaa7ae380096cbf46beb8b66,java,ok,1,java-ant,"",false,,,,,,,,,"",,7.82
95256747,95256753,100,c52f861442a0070efaa7ae380096cbf46beb8b66,java,ok,1,java-ant,"",false,,,,,,,,,"",,9.43
95256747,95256755,100,c52f861442a0070efaa7ae380096cbf46beb8b66,java,ok,1,java-ant,"",false,,,,,,,,,"",,8.36
100358766,100358767,101,a42e4b3849f101cd5b211d4377ac1b23b4f1606c,java,ok,1,java-ant,"",false,,,,,,,,,"",,8.37
100358766,100358768,101,a42e4b3849f101cd5b211d4377ac1b23b4f1606c,java,ok,1,java-ant,"",false,,,,,,,,,"",,7.25
100358766,100358769,101,a42e4b3849f101cd5b211d4377ac1b23b4f1606c,java,ok,1,java-ant,"",false,,,,,,,,,"",,9.82
100358766,100358770,101,a42e4b3849f101cd5b211d4377ac1b23b4f1606c,java,ok,1,java-ant,"",false,,,,,,,,,"",,7.76
103656987,103656988,102,3b5eddc837178ac2d49b216a057d0cbb79ea790b,java,ok,1,java-ant,"",false,,,,,,,,,"",,9.9
103656987,103656989,102,3b5eddc837178ac2d49b216a057d0cbb79ea790b,java,ok,1,java-ant,"",false,,,,,,,,,"",,9.35
103656987,103656990,102,3b5eddc837178ac2d49b216a057d0cbb79ea790b,java,ok,1,java-ant,"",false,,,,,,,,,"",,8.06
103656987,103656991,102,3b5eddc837178ac2d49b216a057d0cbb79ea790b,java,ok,1,java-ant,"",false,,,,,,,,,"",,8.23
104213502,104213503,103,c8958db49a06e98585bdbe1e5f2baead029ec8a3,java,ok,1,java-ant,"",false,,,,,,,,,"",,10.07
104213502,104213504,103,c8958db49a06e98585bdbe1e5f2baead029ec8a3,java,ok,1,java-ant,"",false,,,,,,,,,"",,9.16
104213502,104213505,103,c8958db49a06e98585bdbe1e5f2baead029ec8a3,java,ok,1,java-ant,"",false,,,,,,,,,"",,9.32
